date;time;Tamb[C];Tin_CampoSolar[C];Tout_CampoSolar[C];Caudal_CampoSolar[C];Tin_Armazenamento[C];Tout_Armazenamento[C];Caudal_Armazenamento[C];Potência_Campo_Solar[kWth];Potência_Armazenamento[kWth];Radiação_DNI[W/m2];Radiação_Global[W/m2]
07/05/2023;10:53:00;20.323138;153.0467768;170.0467768;0.5;170.0467768;153.0467768;0.5;15.72565563;-15.72565563;914.03304;886.97848
07/05/2023;10:54:00;20.223282;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;919.02512;890.59968
07/05/2023;10:55:00;20.171426;153.0765715;170.0765715;0.5;170.0765715;153.0765715;0.5;15.72608801;-15.72608801;922.97144;894.05488
07/05/2023;10:56:00;20.072536;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;923.14896;894.46952
07/05/2023;10:57:00;20.03752;153.0534576;170.0534576;0.5;170.0534576;153.0534576;0.5;15.72575259;-15.72575259;916.03728;892.0176
07/05/2023;10:58:00;20.078118;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;916.13528;893.18032
07/05/2023;10:59:00;20.172014;153.0585496;170.0585496;0.5;170.0585496;153.0585496;0.5;15.72582648;-15.72582648;917.56488;894.49072
07/05/2023;11:00:00;20.250842;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;921.59896;898.9016
07/05/2023;11:01:00;20.311252;153.0758021;170.0758021;0.5;170.0758021;153.0758021;0.5;15.72607684;-15.72607684;922.74064;900.23072
07/05/2023;11:02:00;20.409486;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;921.10232;899.5744
07/05/2023;11:03:00;20.280928;153.0858653;170.0858653;0.5;170.0858653;153.0858653;0.5;15.72622288;-15.72622288;925.7596;903.2764
07/05/2023;11:04:00;20.20829;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;923.64616;904.17008
07/05/2023;11:05:00;20.296454;153.08806;170.08806;0.5;170.08806;153.08806;0.5;15.72625473;-15.72625473;926.418;908.09896
07/05/2023;11:06:00;20.326478;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;921.57792;904.03616
07/05/2023;11:07:00;20.362352;153.0780635;170.0780635;0.5;170.0780635;153.0780635;0.5;15.72610966;-15.72610966;923.41904;905.69304
07/05/2023;11:08:00;20.498808;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;929.94064;912.69168
07/05/2023;11:09:00;20.513014;153.0820437;170.0820437;0.5;170.0820437;153.0820437;0.5;15.72616742;-15.72616742;924.61312;910.41816
07/05/2023;11:10:00;20.48814;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;917.19384;907.12136
07/05/2023;11:11:00;20.642202;153.0395003;170.0395003;0.5;170.0395003;153.0395003;0.5;15.72555004;-15.72555004;911.85008;905.00192
07/05/2023;11:12:00;20.841548;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;919.20944;911.6364
07/05/2023;11:13:00;20.940224;153.0601832;170.0601832;0.5;170.0601832;153.0601832;0.5;15.72585019;-15.72585019;918.05496;911.37288
07/05/2023;11:14:00;20.992854;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;916.35912;909.19608
07/05/2023;11:15:00;20.932916;153.0692496;170.0692496;0.5;170.0692496;153.0692496;0.5;15.72598176;-15.72598176;920.77488;914.17112
07/05/2023;11:16:00;21.04634;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;923.34456;918.4072
07/05/2023;11:17:00;21.052186;153.0500099;170.0500099;0.5;170.0500099;153.0500099;0.5;15.72570255;-15.72570255;915.00296;912.79568
07/05/2023;11:18:00;20.985404;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;913.41304;912.75016
07/05/2023;11:19:00;21.091718;153.0632099;170.0632099;0.5;170.0632099;153.0632099;0.5;15.72589411;-15.72589411;918.96296;916.99592
07/05/2023;11:20:00;21.05776;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;919.0712;916.51248
07/05/2023;11:21:00;20.941862;153.0599877;170.0599877;0.5;170.0599877;153.0599877;0.5;15.72584735;-15.72584735;917.99632;916.49832
07/05/2023;11:22:00;20.975034;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;925.92368;923.48176
07/05/2023;11:23:00;20.902662;153.1012192;170.1012192;0.5;170.1012192;153.1012192;0.5;15.72644569;-15.72644569;930.36576;925.4296
07/05/2023;11:24:00;20.716096;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;935.09344;930.61624
07/05/2023;11:25:00;20.759544;153.1284808;170.1284808;0.5;170.1284808;153.1284808;0.5;15.72684131;-15.72684131;938.54424;934.33
07/05/2023;11:26:00;20.862044;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;937.82688;934.81032
07/05/2023;11:27:00;20.956614;153.1363744;170.1363744;0.5;170.1363744;153.1363744;0.5;15.72695586;-15.72695586;940.91232;936.89352
07/05/2023;11:28:00;20.987322;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;939.44528;935.134
07/05/2023;11:29:00;20.90341;153.1311416;170.1311416;0.5;170.1311416;153.1311416;0.5;15.72687992;-15.72687992;939.34248;936.06256
07/05/2023;11:30:00;20.99361;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;946.16536;941.53448
07/05/2023;11:31:00;21.058928;153.1590245;170.1590245;0.5;170.1590245;153.1590245;0.5;15.72728455;-15.72728455;947.70736;942.5952
07/05/2023;11:32:00;20.931322;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;948.8208;942.31856
07/05/2023;11:33:00;20.76728;153.1544528;170.1544528;0.5;170.1544528;153.1544528;0.5;15.72721821;-15.72721821;946.33584;942.29232
07/05/2023;11:34:00;20.817738;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.36272;941.34768
07/05/2023;11:35:00;20.833658;153.1383096;170.1383096;0.5;170.1383096;153.1383096;0.5;15.72698394;-15.72698394;941.49288;942.19552
07/05/2023;11:36:00;20.89754;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.4412;943.20352
07/05/2023;11:37:00;21.062884;153.1286912;170.1286912;0.5;170.1286912;153.1286912;0.5;15.72684436;-15.72684436;938.60736;941.33664
07/05/2023;11:38:00;21.132994;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.03824;948.23096
07/05/2023;11:39:00;21.131976;153.1642725;170.1642725;0.5;170.1642725;153.1642725;0.5;15.72736071;-15.72736071;949.28176;950.4136
07/05/2023;11:40:00;21.110652;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;949.58816;950.848
07/05/2023;11:41:00;21.005136;153.1636016;170.1636016;0.5;170.1636016;153.1636016;0.5;15.72735097;-15.72735097;949.08048;951.222
07/05/2023;11:42:00;21.057748;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.9052;951.2548
07/05/2023;11:43:00;21.084636;153.1487891;170.1487891;0.5;170.1487891;153.1487891;0.5;15.72713602;-15.72713602;944.63672;948.0928
07/05/2023;11:44:00;20.978536;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.87712;947.48088
07/05/2023;11:45:00;20.874466;153.1322792;170.1322792;0.5;170.1322792;153.1322792;0.5;15.72689643;-15.72689643;939.68376;946.28488
07/05/2023;11:46:00;20.854444;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.00392;951.34368
07/05/2023;11:47:00;20.927828;153.1477923;170.1477923;0.5;170.1477923;153.1477923;0.5;15.72712155;-15.72712155;944.33768;953.0444
07/05/2023;11:48:00;20.994758;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.77664;953.85328
07/05/2023;11:49:00;21.019026;153.1541763;170.1541763;0.5;170.1541763;153.1541763;0.5;15.7272142;-15.7272142;946.25288;954.51336
07/05/2023;11:50:00;20.96788;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;948.75008;957.2388
07/05/2023;11:51:00;20.946242;153.149608;170.149608;0.5;170.149608;153.149608;0.5;15.7271479;-15.7271479;944.8824;957.0828
07/05/2023;11:52:00;21.073678;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;936.90504;951.22712
07/05/2023;11:53:00;21.171566;153.1424739;170.1424739;0.5;170.1424739;153.1424739;0.5;15.72704437;-15.72704437;942.74216;955.91696
07/05/2023;11:54:00;21.1184;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.424;956.87712
07/05/2023;11:55:00;21.032624;153.1509203;170.1509203;0.5;170.1509203;153.1509203;0.5;15.72716695;-15.72716695;945.27608;958.84616
07/05/2023;11:56:00;20.989204;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.16376;962.13456
07/05/2023;11:57:00;21.116338;153.1477712;170.1477712;0.5;170.1477712;153.1477712;0.5;15.72712125;-15.72712125;944.33136;958.67968
07/05/2023;11:58:00;21.358808;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;937.63992;953.13424
07/05/2023;11:59:00;21.615554;153.1273573;170.1273573;0.5;170.1273573;153.1273573;0.5;15.726825;-15.726825;938.2072;953.05512
08/05/2023;12:00:00;21.59867;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;950.56368;962.31424
08/05/2023;12:01:00;21.56191;153.1713779;170.1713779;0.5;170.1713779;153.1713779;0.5;15.72746382;-15.72746382;951.41336;962.44016
08/05/2023;12:02:00;21.428354;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;954.7176;965.4172
08/05/2023;12:03:00;21.397552;153.1671413;170.1671413;0.5;170.1671413;153.1671413;0.5;15.72740234;-15.72740234;950.1424;962.02144
08/05/2023;12:04:00;21.363966;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;952.90384;963.56912
08/05/2023;12:05:00;21.233994;153.1845645;170.1845645;0.5;170.1845645;153.1845645;0.5;15.72765519;-15.72765519;955.36936;965.37224
08/05/2023;12:06:00;21.204198;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;956.55144;968.04632
08/05/2023;12:07:00;21.2418;153.2027768;170.2027768;0.5;170.2027768;153.2027768;0.5;15.72791948;-15.72791948;960.83304;970.08664
08/05/2023;12:08:00;21.192476;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;955.79136;967.45608
08/05/2023;12:09:00;21.258226;153.1854733;170.1854733;0.5;170.1854733;153.1854733;0.5;15.72766837;-15.72766837;955.642;967.45632
08/05/2023;12:10:00;21.299522;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;951.9028;964.03928
08/05/2023;12:11:00;21.097532;153.1677109;170.1677109;0.5;170.1677109;153.1677109;0.5;15.72741061;-15.72741061;950.31328;963.53768
08/05/2023;12:12:00;21.050326;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;949.39136;963.87824
08/05/2023;12:13:00;21.075476;153.1802357;170.1802357;0.5;170.1802357;153.1802357;0.5;15.72759237;-15.72759237;954.07072;969.89008
08/05/2023;12:14:00;21.189134;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;953.08928;968.73224
08/05/2023;12:15:00;21.106734;153.1633819;170.1633819;0.5;170.1633819;153.1633819;0.5;15.72734779;-15.72734779;949.01456;966.96696
08/05/2023;12:16:00;21.18607;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;949.01952;967.48224
08/05/2023;12:17:00;21.267126;153.1661763;170.1661763;0.5;170.1661763;153.1661763;0.5;15.72738834;-15.72738834;949.85288;968.27224
08/05/2023;12:18:00;21.403924;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.54368;964.3696
08/05/2023;12:19:00;21.348002;153.1377149;170.1377149;0.5;170.1377149;153.1377149;0.5;15.72697531;-15.72697531;941.31448;962.5408
08/05/2023;12:20:00;21.382966;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;951.40112;971.10064
08/05/2023;12:21:00;21.382974;153.2015797;170.2015797;0.5;170.2015797;153.2015797;0.5;15.72790211;-15.72790211;960.47392;976.84464
08/05/2023;12:22:00;21.336832;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;958.75656;974.90696
08/05/2023;12:23:00;21.458;153.2073219;170.2073219;0.5;170.2073219;153.2073219;0.5;15.72798544;-15.72798544;962.19656;976.37552
08/05/2023;12:24:00;21.519846;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;959.79144;974.49664
08/05/2023;12:25:00;21.67379;153.1923941;170.1923941;0.5;170.1923941;153.1923941;0.5;15.72776881;-15.72776881;957.71824;974.3112
08/05/2023;12:26:00;21.77138;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;953.98048;970.14328
08/05/2023;12:27:00;21.689406;153.1827067;170.1827067;0.5;170.1827067;153.1827067;0.5;15.72762822;-15.72762822;954.812;969.94144
08/05/2023;12:28:00;21.637922;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;957.522;972.34024
08/05/2023;12:29:00;21.49885;153.1814851;170.1814851;0.5;170.1814851;153.1814851;0.5;15.7276105;-15.7276105;954.44552;970.13696
08/05/2023;12:30:00;21.40005;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;952.29472;969.00544
08/05/2023;12:31:00;21.387496;153.1761443;170.1761443;0.5;170.1761443;153.1761443;0.5;15.72753299;-15.72753299;952.84328;968.99448
08/05/2023;12:32:00;21.408806;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;949.0712;966.74952
08/05/2023;12:33:00;21.496382;153.1693611;170.1693611;0.5;170.1693611;153.1693611;0.5;15.72743456;-15.72743456;950.80832;968.70512
08/05/2023;12:34:00;21.43744;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;957.20432;972.87656
08/05/2023;12:35:00;21.41407;153.1963645;170.1963645;0.5;170.1963645;153.1963645;0.5;15.72782642;-15.72782642;958.90936;974.8292
08/05/2023;12:36:00;21.56701;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;948.39816;967.59688
08/05/2023;12:37:00;21.633988;153.1586248;170.1586248;0.5;170.1586248;153.1586248;0.5;15.72727875;-15.72727875;947.58744;965.11216
08/05/2023;12:38:00;21.586278;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;955.63704;969.8916
08/05/2023;12:39:00;21.508346;153.1682635;170.1682635;0.5;170.1682635;153.1682635;0.5;15.72741863;-15.72741863;950.47904;965.20584
08/05/2023;12:40:00;21.399156;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.49832;959.86896
08/05/2023;12:41:00;21.407202;153.1645653;170.1645653;0.5;170.1645653;153.1645653;0.5;15.72736496;-15.72736496;949.3696;966.06936
08/05/2023;12:42:00;21.563072;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;946.16728;963.40792
08/05/2023;12:43:00;21.597804;153.1390744;170.1390744;0.5;170.1390744;153.1390744;0.5;15.72699504;-15.72699504;941.72232;959.38104
08/05/2023;12:44:00;21.605804;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.2728;960.7644
08/05/2023;12:45:00;21.498854;153.1778541;170.1778541;0.5;170.1778541;153.1778541;0.5;15.72755781;-15.72755781;953.35624;967.77872
08/05/2023;12:46:00;21.362236;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;948.4344;962.71408
08/05/2023;12:47:00;21.299744;153.1678464;170.1678464;0.5;170.1678464;153.1678464;0.5;15.72741257;-15.72741257;950.35392;965.08648
08/05/2023;12:48:00;21.414194;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;954.75928;968.09784
08/05/2023;12:49:00;21.555056;153.2150445;170.2150445;0.5;170.2150445;153.2150445;0.5;15.72809751;-15.72809751;964.51336;975.33864
08/05/2023;12:50:00;21.584048;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;960.7212;973.55192
08/05/2023;12:51:00;21.665708;153.1893043;170.1893043;0.5;170.1893043;153.1893043;0.5;15.72772397;-15.72772397;956.79128;970.71776
08/05/2023;12:52:00;21.801196;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;953.63176;967.9136
08/05/2023;12:53:00;21.96679;153.1620021;170.1620021;0.5;170.1620021;153.1620021;0.5;15.72732776;-15.72732776;948.60064;962.68328
08/05/2023;12:54:00;21.922454;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.19944;958.89896
08/05/2023;12:55:00;21.9022;153.1500112;170.1500112;0.5;170.1500112;153.1500112;0.5;15.72715375;-15.72715375;945.00336;958.99656
08/05/2023;12:56:00;22.044462;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;946.31176;960.71976
08/05/2023;12:57:00;22.022474;153.1569683;170.1569683;0.5;170.1569683;153.1569683;0.5;15.72725471;-15.72725471;947.09048;960.15216
08/05/2023;12:58:00;21.993958;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.5624;959.12656
08/05/2023;12:59:00;22.06318;153.1947997;170.1947997;0.5;170.1947997;153.1947997;0.5;15.72780372;-15.72780372;958.43992;967.17936
08/05/2023;13:00:00;22.2338;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.75896;960.11128
08/05/2023;13:01:00;22.427946;153.1137493;170.1137493;0.5;170.1137493;153.1137493;0.5;15.72662753;-15.72662753;934.1248;948.2068
08/05/2023;13:02:00;22.42128;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;939.5928;952.42528
08/05/2023;13:03:00;22.219122;153.149524;170.149524;0.5;170.149524;153.149524;0.5;15.72714668;-15.72714668;944.8572;955.89456
08/05/2023;13:04:00;21.970792;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;948.1052;956.72512
08/05/2023;13:05:00;21.801488;153.1780824;170.1780824;0.5;170.1780824;153.1780824;0.5;15.72756112;-15.72756112;953.42472;960.25168
08/05/2023;13:06:00;21.740112;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;952.5964;959.13784
08/05/2023;13:07:00;21.609962;153.1544221;170.1544221;0.5;170.1544221;153.1544221;0.5;15.72721776;-15.72721776;946.32664;954.16952
08/05/2023;13:08:00;21.50939;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.7832;951.75808
08/05/2023;13:09:00;21.581996;153.1410973;170.1410973;0.5;170.1410973;153.1410973;0.5;15.7270244;-15.7270244;942.3292;952.3848
08/05/2023;13:10:00;21.7251;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.93576;950.92936
08/05/2023;13:11:00;21.848806;153.1352699;170.1352699;0.5;170.1352699;153.1352699;0.5;15.72693983;-15.72693983;940.58096;949.83304
08/05/2023;13:12:00;21.963744;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;939.98392;948.97648
08/05/2023;13:13:00;22.056468;153.1443163;170.1443163;0.5;170.1443163;153.1443163;0.5;15.72707111;-15.72707111;943.29488;950.31152
08/05/2023;13:14:00;22.109086;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.1976;948.21456
08/05/2023;13:15:00;22.10472;153.1388573;170.1388573;0.5;170.1388573;153.1388573;0.5;15.72699189;-15.72699189;941.6572;945.41576
08/05/2023;13:16:00;21.985014;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;940.17536;943.53712
08/05/2023;13:17:00;21.783172;153.1618768;170.1618768;0.5;170.1618768;153.1618768;0.5;15.72732594;-15.72732594;948.56304;950.36624
08/05/2023;13:18:00;21.543548;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.26952;946.45928
08/05/2023;13:19:00;21.505302;153.1417088;170.1417088;0.5;170.1417088;153.1417088;0.5;15.72703327;-15.72703327;942.51264;946.69584
08/05/2023;13:20:00;21.579346;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.33808;945.92424
08/05/2023;13:21:00;21.533904;153.1285411;170.1285411;0.5;170.1285411;153.1285411;0.5;15.72684218;-15.72684218;938.56232;942.42008
08/05/2023;13:22:00;21.444982;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;940.56736;944.72656
08/05/2023;13:23:00;21.516388;153.1464587;170.1464587;0.5;170.1464587;153.1464587;0.5;15.7271022;-15.7271022;943.9376;944.91992
08/05/2023;13:24:00;21.580878;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.24;942.76976
08/05/2023;13:25:00;21.597784;153.157292;170.157292;0.5;170.157292;153.157292;0.5;15.72725941;-15.72725941;947.1876;945.65752
08/05/2023;13:26:00;21.650626;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;943.07592;942.12312
08/05/2023;13:27:00;21.779048;153.1276163;170.1276163;0.5;170.1276163;153.1276163;0.5;15.72682876;-15.72682876;938.28488;938.24248
08/05/2023;13:28:00;22.063262;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;936.938;936.68288
08/05/2023;13:29:00;22.160742;153.1155312;170.1155312;0.5;170.1155312;153.1155312;0.5;15.72665339;-15.72665339;934.65936;932.93328
08/05/2023;13:30:00;22.12976;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;931.64528;928.63544
08/05/2023;13:31:00;22.13077;153.1377309;170.1377309;0.5;170.1377309;153.1377309;0.5;15.72697554;-15.72697554;941.31928;935.35824
08/05/2023;13:32:00;22.086296;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;942.168;933.18144
08/05/2023;13:33:00;21.937078;153.1531208;170.1531208;0.5;170.1531208;153.1531208;0.5;15.72719888;-15.72719888;945.93624;935.46312
08/05/2023;13:34:00;21.721324;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.18888;935.02904
08/05/2023;13:35:00;21.67739;153.1073347;170.1073347;0.5;170.1073347;153.1073347;0.5;15.72653444;-15.72653444;932.2004;926.4116
08/05/2023;13:36:00;21.632586;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;927.46176;922.2712
08/05/2023;13:37:00;21.798368;153.102964;170.102964;0.5;170.102964;153.102964;0.5;15.72647101;-15.72647101;930.8892;924.4764
08/05/2023;13:38:00;22.067522;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;936.7648;927.04544
08/05/2023;13:39:00;22.123506;153.1233936;170.1233936;0.5;170.1233936;153.1233936;0.5;15.72676748;-15.72676748;937.01808;924.51792
08/05/2023;13:40:00;22.132262;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;937.70464;922.90848
08/05/2023;13:41:00;22.09346;153.1421355;170.1421355;0.5;170.1421355;153.1421355;0.5;15.72703946;-15.72703946;942.64064;923.9612
08/05/2023;13:42:00;22.036926;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;953.8044;931.18088
08/05/2023;13:43:00;22.096994;153.1647275;170.1647275;0.5;170.1647275;153.1647275;0.5;15.72736731;-15.72736731;949.41824;929.25264
08/05/2023;13:44:00;22.069448;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.952;926.67168
08/05/2023;13:45:00;22.140418;153.168972;170.168972;0.5;170.168972;153.168972;0.5;15.72742891;-15.72742891;950.6916;927.5572
08/05/2023;13:46:00;22.203668;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;947.2344;922.282
08/05/2023;13:47:00;22.230196;153.1486213;170.1486213;0.5;170.1486213;153.1486213;0.5;15.72713358;-15.72713358;944.5864;918.33816
08/05/2023;13:48:00;22.262838;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;941.67624;916.12872
08/05/2023;13:49:00;22.439864;153.1396699;170.1396699;0.5;170.1396699;153.1396699;0.5;15.72700368;-15.72700368;941.90096;915.71944
08/05/2023;13:50:00;22.664132;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;936.86592;910.60648
08/05/2023;13:51:00;22.595706;153.1135277;170.1135277;0.5;170.1135277;153.1135277;0.5;15.72662431;-15.72662431;934.05832;907.9768
08/05/2023;13:52:00;22.28707;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;933.45736;905.2692
08/05/2023;13:53:00;22.134788;153.0917744;170.0917744;0.5;170.0917744;153.0917744;0.5;15.72630863;-15.72630863;927.53232;900.08784
08/05/2023;13:54:00;22.055884;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;918.17208;894.46536
08/05/2023;13:55:00;22.15925;153.0774755;170.0774755;0.5;170.0774755;153.0774755;0.5;15.72610113;-15.72610113;923.24264;897.68048
08/05/2023;13:56:00;22.103874;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;930.522;902.29784
08/05/2023;13:57:00;22.135956;153.1297923;170.1297923;0.5;170.1297923;153.1297923;0.5;15.72686034;-15.72686034;938.93768;904.24432
08/05/2023;13:58:00;22.137114;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;944.52608;907.29832
08/05/2023;13:59:00;22.158532;153.1578608;170.1578608;0.5;170.1578608;153.1578608;0.5;15.72726767;-15.72726767;947.35824;907.57032
08/05/2023;14:00:00;22.21102;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;942.42848;904.14192
08/05/2023;14:01:00;22.154474;153.1287499;170.1287499;0.5;170.1287499;153.1287499;0.5;15.72684521;-15.72684521;938.62496;900.18328
08/05/2023;14:02:00;22.197112;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;933.10136;893.94992
08/05/2023;14:03:00;22.220136;153.0969504;170.0969504;0.5;170.0969504;153.0969504;0.5;15.72638374;-15.72638374;929.08512;891.45304
08/05/2023;14:04:00;22.404754;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;925.93424;886.368
08/05/2023;14:05:00;22.462738;153.096556;170.096556;0.5;170.096556;153.096556;0.5;15.72637802;-15.72637802;928.9668;887.89288
08/05/2023;14:06:00;22.292284;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;926.99312;885.8868
08/05/2023;14:07:00;22.297532;153.0941941;170.0941941;0.5;170.0941941;153.0941941;0.5;15.72634375;-15.72634375;928.25824;883.79984
08/05/2023;14:08:00;22.519834;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;931.77896;883.96592
08/05/2023;14:09:00;22.553018;153.1022933;170.1022933;0.5;170.1022933;153.1022933;0.5;15.72646128;-15.72646128;930.688;881.7732
08/05/2023;14:10:00;22.527846;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;930.3008;880.51792
08/05/2023;14:11:00;22.39238;153.1131405;170.1131405;0.5;170.1131405;153.1131405;0.5;15.72661869;-15.72661869;933.94216;882.4852
08/05/2023;14:12:00;22.245644;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;938.44832;882.47416
08/05/2023;14:13:00;22.263588;153.1274293;170.1274293;0.5;170.1274293;153.1274293;0.5;15.72682605;-15.72682605;938.2288;880.53256
08/05/2023;14:14:00;22.258196;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;935.58688;877.6276
08/05/2023;14:15:00;22.178902;153.0963187;170.0963187;0.5;170.0963187;153.0963187;0.5;15.72637458;-15.72637458;928.8956;872.154
08/05/2023;14:16:00;22.192742;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;925.64456;868.22384
08/05/2023;14:17:00;22.357996;153.0816301;170.0816301;0.5;170.0816301;153.0816301;0.5;15.72616142;-15.72616142;924.48904;865.102
08/05/2023;14:18:00;22.482664;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;929.1464;868.01736
08/05/2023;14:19:00;22.333518;153.0928027;170.0928027;0.5;170.0928027;153.0928027;0.5;15.72632355;-15.72632355;927.8408;865.6848
08/05/2023;14:20:00;22.211108;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;930.73208;865.45256
08/05/2023;14:21:00;22.289946;153.1014592;170.1014592;0.5;170.1014592;153.1014592;0.5;15.72644918;-15.72644918;930.43776;862.9296
08/05/2023;14:22:00;22.366148;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;926.46256;858.76072
08/05/2023;14:23:00;22.331046;153.0789688;170.0789688;0.5;170.0789688;153.0789688;0.5;15.7261228;-15.7261228;923.69064;855.16888
08/05/2023;14:24:00;22.338606;150;167;0.5;167;150;0.5;15.68144136;-15.68144136;925.82488;855.44064
08/05/2023;14:25:00;22.283824;153.0989117;170.0989117;0.5;170.0989117;153.0989117;0.5;15.72641221;-15.72641221;929.67352;855.99584
